odb_file,param_group,realization,borehole,borehole_id,target_x,target_y,node_z,calculated_head
Job_P001_R15.odb,1,15,zk107,BH15,446.731,266.563,485.742,471.13
Job_P001_R15.odb,1,15,zk135,BH16,354.713,291.468,486.725,439.0266
Job_P001_R15.odb,1,15,zk134,BH17,312.24,229.995,489.426,446.8337
Job_P001_R15.odb,1,15,zk108,BH18,329.522,202.805,491.454,457.623
Job_P001_R15.odb,1,15,zk133,BH19,245.013,207.144,486.842,439.1166
Job_P001_R15.odb,1,15,zk132,BH20,180.314,185.837,481.201,444.6172
Job_P001_R15.odb,1,15,zk109,BH21,166.718,120.398,482.295,446.717
Job_P001_R15.odb,1,15,zk131,BH22,112.697,155.798,472.818,445.7714
Job_P001_R15.odb,1,15,zk110,BH23,63.104,220.681,460.829,430.5831
Job_P001_R16.odb,1,16,zk101,BH01,-107.247,837.298,460.635,450.1064
Job_P001_R16.odb,1,16,zk120,BH02,-79.056,786.162,460.024,432.9614
Job_P001_R16.odb,1,16,zk102,BH03,-1.701,784.3,474.041,442.8447
Job_P001_R16.odb,1,16,zk141,BH04,42.002,755.685,478.786,447.5785
Job_P001_R16.odb,1,16,zk103,BH05,97.323,727.843,485.133,447.1816
Job_P001_R16.odb,1,16,zk140,BH06,103.815,241.402,466.707,450.648
Job_P001_R16.odb,1,16,zk139,BH07,189.974,727.986,498.776,466.4302
Job_P001_R16.odb,1,16,zk138,BH08,234.402,695.424,499.305,452.3424
Job_P001_R16.odb,1,16,zk104,BH09,286.261,668.745,499.627,453.1342
Job_P001_R16.odb,1,16,zk137,BH10,328.931,675.79,502.079,479.2613
Job_P001_R16.odb,1,16,zk105,BH11,483.884,586.18,487.554,510.3133
Job_P001_R16.odb,1,16,zk410,BH12,416.455,437.474,482.247,507.3389
Job_P001_R16.odb,1,16,zk106,BH13,552.478,475.648,474.773,498.5362
Job_P001_R16.odb,1,16,zk136,BH14,393.028,343.22,484.06,466.1693
Job_P001_R16.odb,1,16,zk107,BH15,446.731,266.563,485.742,471.6413
Job_P001_R16.odb,1,16,zk135,BH16,354.713,291.468,486.725,440.7321
Job_P001_R16.odb,1,16,zk134,BH17,312.24,229.995,489.426,449.5706
Job_P001_R16.odb,1,16,zk108,BH18,329.522,202.805,491.454,460.7573
Job_P001_R16.odb,1,16,zk133,BH19,245.013,207.144,486.842,441.7667
Job_P001_R16.odb,1,16,zk132,BH20,180.314,185.837,481.201,446.0839
Job_P001_R16.odb,1,16,zk109,BH21,166.718,120.398,482.295,447.1862
Job_P001_R16.odb,1,16,zk131,BH22,112.697,155.798,472.818,444.7712
Job_P001_R16.odb,1,16,zk110,BH23,63.104,220.681,460.829,429.3547
Job_P001_R17.odb,1,17,zk101,BH01,-107.247,837.298,460.635,452.5794
Job_P001_R17.odb,1,17,zk120,BH02,-79.056,786.162,460.024,435.8348
Job_P001_R17.odb,1,17,zk102,BH03,-1.701,784.3,474.041,445.977
Job_P001_R17.odb,1,17,zk141,BH04,42.002,755.685,478.786,449.7753
Job_P001_R17.odb,1,17,zk103,BH05,97.323,727.843,485.133,448.721
Job_P001_R17.odb,1,17,zk140,BH06,103.815,241.402,466.707,451.0494
Job_P001_R17.odb,1,17,zk139,BH07,189.974,727.986,498.776,465.2523
Job_P001_R17.odb,1,17,zk138,BH08,234.402,695.424,499.305,450.4673
Job_P001_R17.odb,1,17,zk104,BH09,286.261,668.745,499.627,450.6462
Job_P001_R17.odb,1,17,zk137,BH10,328.931,675.79,502.079,477.3686
Job_P001_R17.odb,1,17,zk105,BH11,483.884,586.18,487.554,510.3755
Job_P001_R17.odb,1,17,zk410,BH12,416.455,437.474,482.247,505.1238
Job_P001_R17.odb,1,17,zk106,BH13,552.478,475.648,474.773,499.6767
Job_P001_R17.odb,1,17,zk136,BH14,393.028,343.22,484.06,463.4712
Job_P001_R17.odb,1,17,zk107,BH15,446.731,266.563,485.742,471.2872
Job_P001_R17.odb,1,17,zk135,BH16,354.713,291.468,486.725,438.9327
Job_P001_R17.odb,1,17,zk134,BH17,312.24,229.995,489.426,446.9633
Job_P001_R17.odb,1,17,zk108,BH18,329.522,202.805,491.454,457.9942
Job_P001_R17.odb,1,17,zk133,BH19,245.013,207.144,486.842,439.4979
Job_P001_R17.odb,1,17,zk132,BH20,180.314,185.837,481.201,444.0231
Job_P001_R17.odb,1,17,zk109,BH21,166.718,120.398,482.295,446.7478
Job_P001_R17.odb,1,17,zk131,BH22,112.697,155.798,472.818,446.0087
Job_P001_R17.odb,1,17,zk110,BH23,63.104,220.681,460.829,431.0365
Job_P001_R18.odb,1,18,zk101,BH01,-107.247,837.298,460.635,453.5104
Job_P001_R18.odb,1,18,zk120,BH02,-79.056,786.162,460.024,436.8544
Job_P001_R18.odb,1,18,zk102,BH03,-1.701,784.3,474.041,447.0911
Job_P001_R18.odb,1,18,zk141,BH04,42.002,755.685,478.786,450.7231
Job_P001_R18.odb,1,18,zk103,BH05,97.323,727.843,485.133,449.3096
Job_P001_R18.odb,1,18,zk140,BH06,103.815,241.402,466.707,451.8742
Job_P001_R18.odb,1,18,zk139,BH07,189.974,727.986,498.776,466.0852
Job_P001_R18.odb,1,18,zk138,BH08,234.402,695.424,499.305,450.8475
Job_P001_R18.odb,1,18,zk104,BH09,286.261,668.745,499.627,451.01
Job_P001_R18.odb,1,18,zk137,BH10,328.931,675.79,502.079,477.1514
Job_P001_R18.odb,1,18,zk105,BH11,483.884,586.18,487.554,509.6817
Job_P001_R18.odb,1,18,zk410,BH12,416.455,437.474,482.247,504.6922
Job_P001_R18.odb,1,18,zk106,BH13,552.478,475.648,474.773,499.107
Job_P001_R18.odb,1,18,zk136,BH14,393.028,343.22,484.06,463.6145
Job_P001_R18.odb,1,18,zk107,BH15,446.731,266.563,485.742,471.1453
Job_P001_R18.odb,1,18,zk135,BH16,354.713,291.468,486.725,438.2857
Job_P001_R18.odb,1,18,zk134,BH17,312.24,229.995,489.426,447.8396
Job_P001_R18.odb,1,18,zk108,BH18,329.522,202.805,491.454,458.751
Job_P001_R18.odb,1,18,zk133,BH19,245.013,207.144,486.842,439.8408
Job_P001_R18.odb,1,18,zk132,BH20,180.314,185.837,481.201,445.969
Job_P001_R18.odb,1,18,zk109,BH21,166.718,120.398,482.295,447.3769
Job_P001_R18.odb,1,18,zk131,BH22,112.697,155.798,472.818,446.825
Job_P001_R18.odb,1,18,zk110,BH23,63.104,220.681,460.829,431.5312
Job_P001_R19.odb,1,19,zk101,BH01,-107.247,837.298,460.635,450.5981
Job_P001_R19.odb,1,19,zk120,BH02,-79.056,786.162,460.024,433.4412
Job_P001_R19.odb,1,19,zk102,BH03,-1.701,784.3,474.041,444.2832
Job_P001_R19.odb,1,19,zk141,BH04,42.002,755.685,478.786,448.4906
Job_P001_R19.odb,1,19,zk103,BH05,97.323,727.843,485.133,447.8214
Job_P001_R19.odb,1,19,zk140,BH06,103.815,241.402,466.707,450.4392
Job_P001_R19.odb,1,19,zk139,BH07,189.974,727.986,498.776,464.8559
Job_P001_R19.odb,1,19,zk138,BH08,234.402,695.424,499.305,450.6477
Job_P001_R19.odb,1,19,zk104,BH09,286.261,668.745,499.627,452.0759
Job_P001_R19.odb,1,19,zk137,BH10,328.931,675.79,502.079,477.497
Job_P001_R19.odb,1,19,zk105,BH11,483.884,586.18,487.554,511.1105
Job_P001_R19.odb,1,19,zk410,BH12,416.455,437.474,482.247,507.0946
Job_P001_R19.odb,1,19,zk106,BH13,552.478,475.648,474.773,500.9766
Job_P001_R19.odb,1,19,zk136,BH14,393.028,343.22,484.06,464.959
Job_P001_R19.odb,1,19,zk107,BH15,446.731,266.563,485.742,470.1731
Job_P001_R19.odb,1,19,zk135,BH16,354.713,291.468,486.725,438.6512
Job_P001_R19.odb,1,19,zk134,BH17,312.24,229.995,489.426,446.6821
Job_P001_R19.odb,1,19,zk108,BH18,329.522,202.805,491.454,457.9632
Job_P001_R19.odb,1,19,zk133,BH19,245.013,207.144,486.842,439.5993
Job_P001_R19.odb,1,19,zk132,BH20,180.314,185.837,481.201,444.5146
Job_P001_R19.odb,1,19,zk109,BH21,166.718,120.398,482.295,445.4339
Job_P001_R19.odb,1,19,zk131,BH22,112.697,155.798,472.818,444.5723
Job_P001_R19.odb,1,19,zk110,BH23,63.104,220.681,460.829,429.5989
Job_P001_R20.odb,1,20,zk101,BH01,-107.247,837.298,460.635,452.8679
Job_P001_R20.odb,1,20,zk120,BH02,-79.056,786.162,460.024,435.2526
Job_P001_R20.odb,1,20,zk102,BH03,-1.701,784.3,474.041,446.0937
Job_P001_R20.odb,1,20,zk141,BH04,42.002,755.685,478.786,449.1387
Job_P001_R20.odb,1,20,zk103,BH05,97.323,727.843,485.133,448.4647
Job_P001_R20.odb,1,20,zk140,BH06,103.815,241.402,466.707,451.0685
Job_P001_R20.odb,1,20,zk139,BH07,189.974,727.986,498.776,464.972
Job_P001_R20.odb,1,20,zk138,BH08,234.402,695.424,499.305,449.8204
Job_P001_R20.odb,1,20,zk104,BH09,286.261,668.745,499.627,450.3282
Job_P001_R20.odb,1,20,zk137,BH10,328.931,675.79,502.079,476.361
Job_P001_R20.odb,1,20,zk105,BH11,483.884,586.18,487.554,511.068
Job_P001_R20.odb,1,20,zk410,BH12,416.455,437.474,482.247,505.7964
Job_P001_R20.odb,1,20,zk106,BH13,552.478,475.648,474.773,500.4274
Job_P001_R20.odb,1,20,zk136,BH14,393.028,343.22,484.06,463.6408
Job_P001_R20.odb,1,20,zk107,BH15,446.731,266.563,485.742,472.1328
Job_P001_R20.odb,1,20,zk135,BH16,354.713,291.468,486.725,438.5738
Job_P001_R20.odb,1,20,zk134,BH17,312.24,229.995,489.426,446.2455
Job_P001_R20.odb,1,20,zk108,BH18,329.522,202.805,491.454,457.8869
Job_P001_R20.odb,1,20,zk133,BH19,245.013,207.144,486.842,439.3481
Job_P001_R20.odb,1,20,zk132,BH20,180.314,185.837,481.201,444.438
Job_P001_R20.odb,1,20,zk109,BH21,166.718,120.398,482.295,446.2583
Job_P001_R20.odb,1,20,zk131,BH22,112.697,155.798,472.818,446.0532
Job_P001_R20.odb,1,20,zk110,BH23,63.104,220.681,460.829,431.7048
Job_P002_R01.odb,2,1,zk101,BH01,-107.247,837.298,460.635,443.782
Job_P002_R01.odb,2,1,zk120,BH02,-79.056,786.162,460.024,426.1404
Job_P002_R01.odb,2,1,zk102,BH03,-1.701,784.3,474.041,434.8657
Job_P002_R01.odb,2,1,zk141,BH04,42.002,755.685,478.786,438.003
Job_P002_R01.odb,2,1,zk103,BH05,97.323,727.843,485.133,436.599
Job_P002_R01.odb,2,1,zk140,BH06,103.815,241.402,466.707,440.8521
Job_P002_R01.odb,2,1,zk139,BH07,189.974,727.986,498.776,453.234
Job_P002_R01.odb,2,1,zk138,BH08,234.402,695.424,499.305,438.3647
Job_P002_R01.odb,2,1,zk104,BH09,286.261,668.745,499.627,439.2238
Job_P002_R01.odb,2,1,zk137,BH10,328.931,675.79,502.079,465.1799
Job_P002_R01.odb,2,1,zk105,BH11,483.884,586.18,487.554,497.6552
Job_P002_R01.odb,2,1,zk410,BH12,416.455,437.474,482.247,494.9467
Job_P002_R01.odb,2,1,zk106,BH13,552.478,475.648,474.773,486.8033
Job_P002_R01.odb,2,1,zk136,BH14,393.028,343.22,484.06,453.4808
Job_P002_R01.odb,2,1,zk107,BH15,446.731,266.563,485.742,459.8532
Job_P002_R01.odb,2,1,zk135,BH16,354.713,291.468,486.725,428.7293
Job_P002_R01.odb,2,1,zk134,BH17,312.24,229.995,489.426,436.5061
Job_P002_R01.odb,2,1,zk108,BH18,329.522,202.805,491.454,448.0447
Job_P002_R01.odb,2,1,zk133,BH19,245.013,207.144,486.842,429.3024
Job_P002_R01.odb,2,1,zk132,BH20,180.314,185.837,481.201,434.3074
Job_P002_R01.odb,2,1,zk109,BH21,166.718,120.398,482.295,435.7113
Job_P002_R01.odb,2,1,zk131,BH22,112.697,155.798,472.818,435.1496
Job_P002_R01.odb,2,1,zk110,BH23,63.104,220.681,460.829,420.2952
Job_P002_R02.odb,2,2,zk101,BH01,-107.247,837.298,460.635,444.5495
Job_P002_R02.odb,2,2,zk120,BH02,-79.056,786.162,460.024,427.3692
Job_P002_R02.odb,2,2,zk102,BH03,-1.701,784.3,474.041,436.8419
Job_P002_R02.odb,2,2,zk141,BH04,42.002,755.685,478.786,439.6543
Job_P002_R02.odb,2,2,zk103,BH05,97.323,727.843,485.133,437.7743
Job_P002_R02.odb,2,2,zk140,BH06,103.815,241.402,466.707,442.3437
Job_P002_R02.odb,2,2,zk139,BH07,189.974,727.986,498.776,453.0994
Job_P002_R02.odb,2,2,zk138,BH08,234.402,695.424,499.305,437.771
Job_P002_R02.odb,2,2,zk104,BH09,286.261,668.745,499.627,438.2258
Job_P002_R02.odb,2,2,zk137,BH10,328.931,675.79,502.079,463.5344
Job_P002_R02.odb,2,2,zk105,BH11,483.884,586.18,487.554,497.0717
Job_P002_R02.odb,2,2,zk410,BH12,416.455,437.474,482.247,493.5544
Job_P002_R02.odb,2,2,zk106,BH13,552.478,475.648,474.773,486.6484
Job_P002_R02.odb,2,2,zk136,BH14,393.028,343.22,484.06,451.9822
Job_P002_R02.odb,2,2,zk107,BH15,446.731,266.563,485.742,459.6574
Job_P002_R02.odb,2,2,zk135,BH16,354.713,291.468,486.725,427.0551
Job_P002_R02.odb,2,2,zk134,BH17,312.24,229.995,489.426,435.6841
Job_P002_R02.odb,2,2,zk108,BH18,329.522,202.805,491.454,446.8368
Job_P002_R02.odb,2,2,zk133,BH19,245.013,207.144,486.842,428.9184
Job_P002_R02.odb,2,2,zk132,BH20,180.314,185.837,481.201,434.5741
Job_P002_R02.odb,2,2,zk109,BH21,166.718,120.398,482.295,436.2567
Job_P002_R02.odb,2,2,zk131,BH22,112.697,155.798,472.818,436.6697
Job_P002_R02.odb,2,2,zk110,BH23,63.104,220.681,460.829,422.2288
Job_P002_R03.odb,2,3,zk101,BH01,-107.247,837.298,460.635,443.9586
Job_P002_R03.odb,2,3,zk120,BH02,-79.056,786.162,460.024,426.607
Job_P002_R03.odb,2,3,zk102,BH03,-1.701,784.3,474.041,436.4182
Job_P002_R03.odb,2,3,zk141,BH04,42.002,755.685,478.786,438.8683
Job_P002_R03.odb,2,3,zk103,BH05,97.323,727.843,485.133,437.3438
Job_P002_R03.odb,2,3,zk140,BH06,103.815,241.402,466.707,441.8636
Job_P002_R03.odb,2,3,zk139,BH07,189.974,727.986,498.776,452.7855
Job_P002_R03.odb,2,3,zk138,BH08,234.402,695.424,499.305,438.0416
Job_P002_R03.odb,2,3,zk104,BH09,286.261,668.745,499.627,438.4455
Job_P002_R03.odb,2,3,zk137,BH10,328.931,675.79,502.079,464.7247
Job_P002_R03.odb,2,3,zk105,BH11,483.884,586.18,487.554,498.1028
Job_P002_R03.odb,2,3,zk410,BH12,416.455,437.474,482.247,493.918
Job_P002_R03.odb,2,3,zk106,BH13,552.478,475.648,474.773,487.3271
Job_P002_R03.odb,2,3,zk136,BH14,393.028,343.22,484.06,453.1133
Job_P002_R03.odb,2,3,zk107,BH15,446.731,266.563,485.742,459.8612
Job_P002_R03.odb,2,3,zk135,BH16,354.713,291.468,486.725,427.5026
Job_P002_R03.odb,2,3,zk134,BH17,312.24,229.995,489.426,435.8748
Job_P002_R03.odb,2,3,zk108,BH18,329.522,202.805,491.454,447.1257
Job_P002_R03.odb,2,3,zk133,BH19,245.013,207.144,486.842,428.8615
Job_P002_R03.odb,2,3,zk132,BH20,180.314,185.837,481.201,434.3236
Job_P002_R03.odb,2,3,zk109,BH21,166.718,120.398,482.295,435.5983
Job_P002_R03.odb,2,3,zk131,BH22,112.697,155.798,472.818,436.234
Job_P002_R03.odb,2,3,zk110,BH23,63.104,220.681,460.829,421.0234
Job_P002_R04.odb,2,4,zk101,BH01,-107.247,837.298,460.635,444.8286
Job_P002_R04.odb,2,4,zk120,BH02,-79.056,786.162,460.024,426.0427
Job_P002_R04.odb,2,4,zk102,BH03,-1.701,784.3,474.041,435.7574
Job_P002_R04.odb,2,4,zk141,BH04,42.002,755.685,478.786,438.7786
Job_P002_R04.odb,2,4,zk103,BH05,97.323,727.843,485.133,437.0475
Job_P002_R04.odb,2,4,zk140,BH06,103.815,241.402,466.707,442.7925
Job_P002_R04.odb,2,4,zk139,BH07,189.974,727.986,498.776,453.6631
Job_P002_R04.odb,2,4,zk138,BH08,234.402,695.424,499.305,437.9741
Job_P002_R04.odb,2,4,zk104,BH09,286.261,668.745,499.627,438.6532
Job_P002_R04.odb,2,4,zk137,BH10,328.931,675.79,502.079,464.3642
Job_P002_R04.odb,2,4,zk105,BH11,483.884,586.18,487.554,495.8487
Job_P002_R04.odb,2,4,zk410,BH12,416.455,437.474,482.247,493.7203
Job_P002_R04.odb,2,4,zk106,BH13,552.478,475.648,474.773,485.3879
Job_P002_R04.odb,2,4,zk136,BH14,393.028,343.22,484.06,453.8762
Job_P002_R04.odb,2,4,zk107,BH15,446.731,266.563,485.742,461.1509
Job_P002_R04.odb,2,4,zk135,BH16,354.713,291.468,486.725,428.9699
Job_P002_R04.odb,2,4,zk134,BH17,312.24,229.995,489.426,438.2931
Job_P002_R04.odb,2,4,zk108,BH18,329.522,202.805,491.454,449.401
Job_P002_R04.odb,2,4,zk133,BH19,245.013,207.144,486.842,430.9431
Job_P002_R04.odb,2,4,zk132,BH20,180.314,185.837,481.201,436.1514
Job_P002_R04.odb,2,4,zk109,BH21,166.718,120.398,482.295,437.5753
Job_P002_R04.odb,2,4,zk131,BH22,112.697,155.798,472.818,437.5625
Job_P002_R04.odb,2,4,zk110,BH23,63.104,220.681,460.829,422.0674
Job_P002_R05.odb,2,5,zk101,BH01,-107.247,837.298,460.635,446.0258
Job_P002_R05.odb,2,5,zk120,BH02,-79.056,786.162,460.024,428.5578
Job_P002_R05.odb,2,5,zk102,BH03,-1.701,784.3,474.041,437.2778
Job_P002_R05.odb,2,5,zk141,BH04,42.002,755.685,478.786,439.7472
Job_P002_R05.odb,2,5,zk103,BH05,97.323,727.843,485.133,437.5675
Job_P002_R05.odb,2,5,zk140,BH06,103.815,241.402,466.707,440.5741
Job_P002_R05.odb,2,5,zk139,BH07,189.974,727.986,498.776,451.346
Job_P002_R05.odb,2,5,zk138,BH08,234.402,695.424,499.305,435.8558
Job_P002_R05.odb,2,5,zk104,BH09,286.261,668.745,499.627,437.0026
Job_P002_R05.odb,2,5,zk137,BH10,328.931,675.79,502.079,462.9553
Job_P002_R05.odb,2,5,zk105,BH11,483.884,586.18,487.554,500.1782
Job_P002_R05.odb,2,5,zk410,BH12,416.455,437.474,482.247,495.0532
Job_P002_R05.odb,2,5,zk106,BH13,552.478,475.648,474.773,490.307
Job_P002_R05.odb,2,5,zk136,BH14,393.028,343.22,484.06,451.6601
Job_P002_R05.odb,2,5,zk107,BH15,446.731,266.563,485.742,459.0374
Job_P002_R05.odb,2,5,zk135,BH16,354.713,291.468,486.725,425.1687
Job_P002_R05.odb,2,5,zk134,BH17,312.24,229.995,489.426,433.0406
Job_P002_R05.odb,2,5,zk108,BH18,329.522,202.805,491.454,444.223
Job_P002_R05.odb,2,5,zk133,BH19,245.013,207.144,486.842,425.5565
Job_P002_R05.odb,2,5,zk132,BH20,180.314,185.837,481.201,431.6166
Job_P002_R05.odb,2,5,zk109,BH21,166.718,120.398,482.295,433.5769
Job_P002_R05.odb,2,5,zk131,BH22,112.697,155.798,472.818,434.4302
Job_P002_R05.odb,2,5,zk110,BH23,63.104,220.681,460.829,420.9819
Job_P002_R06.odb,2,6,zk101,BH01,-107.247,837.298,460.635,443.5042
Job_P002_R06.odb,2,6,zk120,BH02,-79.056,786.162,460.024,425.6018
Job_P002_R06.odb,2,6,zk102,BH03,-1.701,784.3,474.041,435.6261
Job_P002_R06.odb,2,6,zk141,BH04,42.002,755.685,478.786,438.778
Job_P002_R06.odb,2,6,zk103,BH05,97.323,727.843,485.133,437.3802
Job_P002_R06.odb,2,6,zk140,BH06,103.815,241.402,466.707,442.0088
Job_P002_R06.odb,2,6,zk139,BH07,189.974,727.986,498.776,453.6701
Job_P002_R06.odb,2,6,zk138,BH08,234.402,695.424,499.305,438.5278
Job_P002_R06.odb,2,6,zk104,BH09,286.261,668.745,499.627,438.7368
Job_P002_R06.odb,2,6,zk137,BH10,328.931,675.79,502.079,464.6711
Job_P002_R06.odb,2,6,zk105,BH11,483.884,586.18,487.554,497.5987
Job_P002_R06.odb,2,6,zk410,BH12,416.455,437.474,482.247,494.0431
Job_P002_R06.odb,2,6,zk106,BH13,552.478,475.648,474.773,487.3036
Job_P002_R06.odb,2,6,zk136,BH14,393.028,343.22,484.06,452.6367
Job_P002_R06.odb,2,6,zk107,BH15,446.731,266.563,485.742,458.7951
Job_P002_R06.odb,2,6,zk135,BH16,354.713,291.468,486.725,427.5802
Job_P002_R06.odb,2,6,zk134,BH17,312.24,229.995,489.426,435.8579
Job_P002_R06.odb,2,6,zk108,BH18,329.522,202.805,491.454,447.1748
Job_P002_R06.odb,2,6,zk133,BH19,245.013,207.144,486.842,429.2645
Job_P002_R06.odb,2,6,zk132,BH20,180.314,185.837,481.201,434.1929
Job_P002_R06.odb,2,6,zk109,BH21,166.718,120.398,482.295,436.0871
Job_P002_R06.odb,2,6,zk131,BH22,112.697,155.798,472.818,435.8203
Job_P002_R06.odb,2,6,zk110,BH23,63.104,220.681,460.829,421.6769
Job_P002_R07.odb,2,7,zk101,BH01,-107.247,837.298,460.635,444.1596
Job_P002_R07.odb,2,7,zk120,BH02,-79.056,786.162,460.024,425.0743
Job_P002_R07.odb,2,7,zk102,BH03,-1.701,784.3,474.041,434.7936
Job_P002_R07.odb,2,7,zk141,BH04,42.002,755.685,478.786,438.7182
Job_P002_R07.odb,2,7,zk103,BH05,97.323,727.843,485.133,437.5413
Job_P002_R07.odb,2,7,zk140,BH06,103.815,241.402,466.707,443.8561
Job_P002_R07.odb,2,7,zk139,BH07,189.974,727.986,498.776,453.5564
Job_P002_R07.odb,2,7,zk138,BH08,234.402,695.424,499.305,438.478
Job_P002_R07.odb,2,7,zk104,BH09,286.261,668.745,499.627,438.3673
Job_P002_R07.odb,2,7,zk137,BH10,328.931,675.79,502.079,463.8017
Job_P002_R07.odb,2,7,zk105,BH11,483.884,586.18,487.554,495.5455
Job_P002_R07.odb,2,7,zk410,BH12,416.455,437.474,482.247,493.6369
Job_P002_R07.odb,2,7,zk106,BH13,552.478,475.648,474.773,486.1625
Job_P002_R07.odb,2,7,zk136,BH14,393.028,343.22,484.06,453.7454
Job_P002_R07.odb,2,7,zk107,BH15,446.731,266.563,485.742,460.0569
Job_P002_R07.odb,2,7,zk135,BH16,354.713,291.468,486.725,428.7827
Job_P002_R07.odb,2,7,zk134,BH17,312.24,229.995,489.426,437.2651
Job_P002_R07.odb,2,7,zk108,BH18,329.522,202.805,491.454,448.3814
Job_P002_R07.odb,2,7,zk133,BH19,245.013,207.144,486.842,430.5478
Job_P002_R07.odb,2,7,zk132,BH20,180.314,185.837,481.201,436.0994
Job_P002_R07.odb,2,7,zk109,BH21,166.718,120.398,482.295,437.3867
Job_P002_R07.odb,2,7,zk131,BH22,112.697,155.798,472.818,437.1426
Job_P002_R07.odb,2,7,zk110,BH23,63.104,220.681,460.829,422.6313
Job_P002_R08.odb,2,8,zk101,BH01,-107.247,837.298,460.635,444.2202
Job_P002_R08.odb,2,8,zk120,BH02,-79.056,786.162,460.024,426.4085
Job_P002_R08.odb,2,8,zk102,BH03,-1.701,784.3,474.041,435.8825
Job_P002_R08.odb,2,8,zk141,BH04,42.002,755.685,478.786,438.4014
Job_P002_R08.odb,2,8,zk103,BH05,97.323,727.843,485.133,436.8826
Job_P002_R08.odb,2,8,zk140,BH06,103.815,241.402,466.707,442.0521
Job_P002_R08.odb,2,8,zk139,BH07,189.974,727.986,498.776,452.4274
Job_P002_R08.odb,2,8,zk138,BH08,234.402,695.424,499.305,437.756
Job_P002_R08.odb,2,8,zk104,BH09,286.261,668.745,499.627,437.7761
Job_P002_R08.odb,2,8,zk137,BH10,328.931,675.79,502.079,463.6038
Job_P002_R08.odb,2,8,zk105,BH11,483.884,586.18,487.554,497.4636
Job_P002_R08.odb,2,8,zk410,BH12,416.455,437.474,482.247,494.2753
Job_P002_R08.odb,2,8,zk106,BH13,552.478,475.648,474.773,487.7723
Job_P002_R08.odb,2,8,zk136,BH14,393.028,343.22,484.06,453.2204
Job_P002_R08.odb,2,8,zk107,BH15,446.731,266.563,485.742,460.2248
Job_P002_R08.odb,2,8,zk135,BH16,354.713,291.468,486.725,427.9322
Job_P002_R08.odb,2,8,zk134,BH17,312.24,229.995,489.426,436.1394
Job_P002_R08.odb,2,8,zk108,BH18,329.522,202.805,491.454,447.3213
Job_P002_R08.odb,2,8,zk133,BH19,245.013,207.144,486.842,429.4346
Job_P002_R08.odb,2,8,zk132,BH20,180.314,185.837,481.201,434.427
Job_P002_R08.odb,2,8,zk109,BH21,166.718,120.398,482.295,436.166
Job_P002_R08.odb,2,8,zk131,BH22,112.697,155.798,472.818,435.4507
Job_P002_R08.odb,2,8,zk110,BH23,63.104,220.681,460.829,421.5324
Job_P002_R09.odb,2,9,zk101,BH01,-107.247,837.298,460.635,444.6395
Job_P002_R09.odb,2,9,zk120,BH02,-79.056,786.162,460.024,426.3807
Job_P002_R09.odb,2,9,zk102,BH03,-1.701,784.3,474.041,435.5033
Job_P002_R09.odb,2,9,zk141,BH04,42.002,755.685,478.786,438.3266
Job_P002_R09.odb,2,9,zk103,BH05,97.323,727.843,485.133,436.7367
Job_P002_R09.odb,2,9,zk140,BH06,103.815,241.402,466.707,440.7989
Job_P002_R09.odb,2,9,zk139,BH07,189.974,727.986,498.776,453.1228
Job_P002_R09.odb,2,9,zk138,BH08,234.402,695.424,499.305,437.9192
Job_P002_R09.odb,2,9,zk104,BH09,286.261,668.745,499.627,438.484
Job_P002_R09.odb,2,9,zk137,BH10,328.931,675.79,502.079,464.7168
Job_P002_R09.odb,2,9,zk105,BH11,483.884,586.18,487.554,498.1714
Job_P002_R09.odb,2,9,zk410,BH12,416.455,437.474,482.247,494.4525
Job_P002_R09.odb,2,9,zk106,BH13,552.478,475.648,474.773,487.8999
Job_P002_R09.odb,2,9,zk136,BH14,393.028,343.22,484.06,453.0042
Job_P002_R09.odb,2,9,zk107,BH15,446.731,266.563,485.742,459.9623
Job_P002_R09.odb,2,9,zk135,BH16,354.713,291.468,486.725,427.2617
Job_P002_R09.odb,2,9,zk134,BH17,312.24,229.995,489.426,436.131
Job_P002_R09.odb,2,9,zk108,BH18,329.522,202.805,491.454,446.8713
Job_P002_R09.odb,2,9,zk133,BH19,245.013,207.144,486.842,428.2638
Job_P002_R09.odb,2,9,zk132,BH20,180.314,185.837,481.201,433.1919
Job_P002_R09.odb,2,9,zk109,BH21,166.718,120.398,482.295,435.0797
Job_P002_R09.odb,2,9,zk131,BH22,112.697,155.798,472.818,435.0072
Job_P002_R09.odb,2,9,zk110,BH23,63.104,220.681,460.829,420.7001
Job_P002_R10.odb,2,10,zk101,BH01,-107.247,837.298,460.635,443.9744
Job_P002_R10.odb,2,10,zk120,BH02,-79.056,786.162,460.024,426.3603
Job_P002_R10.odb,2,10,zk102,BH03,-1.701,784.3,474.041,435.982
Job_P002_R10.odb,2,10,zk141,BH04,42.002,755.685,478.786,439.1201
Job_P002_R10.odb,2,10,zk103,BH05,97.323,727.843,485.133,437.4659
Job_P002_R10.odb,2,10,zk140,BH06,103.815,241.402,466.707,440.678
Job_P002_R10.odb,2,10,zk139,BH07,189.974,727.986,498.776,453.3936
Job_P002_R10.odb,2,10,zk138,BH08,234.402,695.424,499.305,438.7081
Job_P002_R10.odb,2,10,zk104,BH09,286.261,668.745,499.627,439.1522
