odb_file,P_index,realization,log10_K_Lower,log10_K_Middle,log10_K_Upper,COV,dh,dv,zk101,zk120,zk102,zk141,zk103,zk140,zk139,zk138,zk104,zk137,zk105,zk410,zk106,zk136,zk107,zk135,zk134,zk108,zk133,zk132,zk109,zk131,zk110
Job_P030_R19.odb,30,19,-7.356877457973925,-7.173454914347259,-5.403263090822052,0.5377619464963204,196.25390055001373,4.067038391249426,442.8193,425.8473,436.2004,439.5282,438.7646,442.8562,455.1332,440.2313,441.691,467.8002,500.7604,497.771,490.3609,455.0104,460.5647,429.3348,437.4729,448.9256,430.261,435.8649,437.5739,437.0541,421.2943
Job_P030_R20.odb,30,20,-7.356877457973925,-7.173454914347259,-5.403263090822052,0.5377619464963204,196.25390055001373,4.067038391249426,443.5199,426.4654,436.1709,440.0324,438.4904,442.1554,455.481,441.1637,441.3479,468.0949,500.8287,496.5465,489.5123,455.3275,461.4241,428.8221,437.8964,449.0703,430.8339,435.5157,437.6418,437.2892,421.9297
Job_P031_R01.odb,31,1,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,450.2944,432.5237,442.517,446.1121,444.0337,448.5068,459.813,444.2639,444.0593,471.0641,503.1517,499.0133,492.8055,458.014,466.3004,433.7707,442.3223,453.6747,435.6655,440.9182,442.608,443.2829,427.9973
Job_P031_R02.odb,31,2,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.9359,431.8704,441.2277,444.1997,443.0969,447.3914,458.5065,443.5727,444.0706,469.9991,504.5629,500.5342,494.5551,458.5138,465.3602,432.7078,440.7283,451.8717,433.2097,439.2018,440.5552,440.9671,427.0254
Job_P031_R03.odb,31,3,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.7191,430.9944,441.0637,444.3041,442.6867,447.158,459.073,443.8711,444.5172,471.1968,504.7697,500.5713,493.7525,458.8373,465.0594,433.7264,441.7367,453.1809,434.6896,440.193,441.2903,440.986,426.8454
Job_P031_R04.odb,31,4,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,446.7232,429.4483,439.3177,443.1437,442.345,446.2306,460.1943,445.6388,447.5689,472.9683,504.2867,501.7229,492.9543,459.6931,464.3853,433.7306,442.1915,453.3404,435.1252,439.7068,441.2295,440.5353,424.7442
Job_P031_R05.odb,31,5,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.1267,431.9178,441.2887,444.5693,443.1661,445.7008,458.8409,443.7111,444.7368,471.0551,506.771,500.9421,496.1,457.6881,463.8143,431.7145,438.9364,450.2877,431.3132,437.7381,439.473,439.8847,426.0619
Job_P031_R06.odb,31,6,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.934,432.0289,441.9146,444.7248,442.9103,447.3091,458.0369,442.9464,443.2836,470.0365,505.1528,500.8586,495.013,458.5007,465.8598,433.1205,441.2578,452.2805,433.6473,439.4032,440.0967,441.4024,427.3148
Job_P031_R07.odb,31,7,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.2235,431.1933,441.7449,445.0687,443.6825,445.87,459.6724,444.3533,445.3398,471.0487,506.5209,500.9093,495.0784,458.1892,464.299,432.3066,439.8851,451.3634,432.6386,438.4959,440.318,440.1806,425.6403
Job_P031_R08.odb,31,8,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.1107,431.4171,441.6049,444.8179,444.0024,446.4799,460.61,445.2439,445.7847,471.6595,504.5788,500.0345,494.4457,456.9666,464.4988,432.6181,441.0904,452.0153,434.1062,439.4357,441.082,441.4805,425.9588
Job_P031_R09.odb,31,9,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,446.8312,430.1627,441.9295,446.1324,445.6665,447.7978,461.4567,446.6696,446.3036,471.7148,503.122,498.4018,492.8988,457.1561,462.2403,431.3403,440.7149,451.2907,434.9271,441.013,442.9529,442.344,427.6998
Job_P031_R10.odb,31,10,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.8953,431.5474,441.3945,444.1837,442.2743,447.4024,458.4604,443.5522,443.9302,470.2295,504.7298,501.1769,494.9466,458.9354,465.8041,433.26,440.9995,451.9609,433.5563,439.252,440.2821,440.3789,426.418
Job_P031_R11.odb,31,11,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.5075,432.3854,442.3654,445.6791,443.5957,446.7758,460.4051,444.7209,445.0864,471.2392,504.8674,499.7216,493.8593,458.4071,464.0417,431.9034,440.2097,451.9306,434.1071,439.7794,440.7243,441.5252,426.7784
Job_P031_R12.odb,31,12,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.7233,432.3887,442.6841,446.358,444.816,446.1424,461.029,446.1596,445.7366,471.7181,504.7405,498.6044,493.9341,456.9313,463.9875,431.1893,439.5592,451.3528,433.474,439.9362,442.3781,441.8065,426.6069
Job_P031_R13.odb,31,13,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.1973,432.0814,442.8722,445.466,444.1831,447.7632,459.4685,444.3581,444.1389,470.094,504.5596,499.2762,494.9613,458.0546,464.506,432.0474,440.5998,451.347,433.4315,440.1919,441.6237,442.3124,428.0224
Job_P031_R14.odb,31,14,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.0554,431.9166,442.31,444.9545,443.859,447.1215,459.1475,444.1291,444.72,470.611,504.8652,500.0322,494.2822,457.2951,464.4312,432.5155,441.4752,451.2757,433.0463,439.5861,441.5764,442.215,427.3658
Job_P031_R15.odb,31,15,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.6924,432.0833,441.571,444.7162,443.5125,447.5471,457.6124,441.9748,442.6308,469.3243,504.0896,500.7263,495.2684,457.8756,464.7488,432.0864,439.8688,450.7085,433.0621,438.4799,440.5213,441.2891,427.9529
Job_P031_R16.odb,31,16,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.1919,431.2303,441.2272,444.6023,443.6057,446.8282,459.6393,444.6939,445.0483,470.8955,505.0473,500.4083,494.4256,458.3356,465.1024,433.0041,441.4683,452.9578,434.2728,439.5481,441.1206,441.42,426.635
Job_P031_R17.odb,31,17,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,450.9378,433.9851,443.5275,446.3299,443.7621,447.5318,459.2745,443.8857,444.4525,470.4618,504.6026,499.312,493.8132,457.7579,465.0045,432.1986,441.0776,452.4116,433.9252,439.8414,442.2739,442.2605,427.9803
Job_P031_R18.odb,31,18,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,450.5047,432.4087,442.6847,445.6441,443.5429,447.4731,459.5142,444.3619,444.6129,471.0506,504.1893,500.1687,492.9247,458.391,465.7077,432.5581,442.0681,452.9716,434.384,440.1456,442.5367,442.0105,427.1955
Job_P031_R19.odb,31,19,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,448.2934,431.3152,441.2526,443.979,442.3199,446.3883,458.9101,443.7276,444.7202,470.6192,504.7957,500.9743,494.9097,459.5827,464.908,433.1579,440.8572,451.8091,433.1871,438.9428,440.5378,440.9939,426.8668
Job_P031_R20.odb,31,20,-8.264872574156517,-7.615599159359659,-5.635393875792412,0.5119640377961053,157.84835559089584,2.6580486032664012,449.6636,432.5367,442.1521,444.9319,443.6587,448.2266,459.1994,444.278,444.2824,470.3018,503.7523,499.973,493.5308,458.3673,466.1431,433.6828,442.1005,452.7205,434.8601,440.0848,441.6759,442.1274,427.4085
Job_P032_R01.odb,32,1,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,445.6068,427.0004,436.4266,439.9155,440.0261,444.986,458.7918,445.3725,446.1275,472.796,505.5276,500.8126,491.491,460.0614,465.9247,434.1655,443.0054,454.3275,435.5922,439.5003,441.013,439.7518,424.5431
Job_P032_R02.odb,32,2,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.9656,428.3074,437.852,441.4557,441.7457,446.9298,458.1802,443.7434,444.7189,471.74,503.9204,499.9623,492.2423,457.5709,463.4254,431.7518,439.6505,451.527,433.2149,439.3731,441.5267,440.4175,426.03
Job_P032_R03.odb,32,3,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,445.2093,428.074,440.0042,443.5373,442.8436,446.497,459.2936,444.6631,443.1226,470.5909,503.3402,498.4322,493.0195,457.8169,464.1195,432.3033,440.9176,451.1667,434.038,438.7952,441.021,441.7408,426.4965
Job_P032_R04.odb,32,4,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.5734,427.3493,438.1752,442.3491,441.8211,446.7344,459.0833,444.4173,444.7081,471.0742,503.6398,500.2341,492.2307,457.0664,462.295,431.9701,439.8745,451.7302,433.5997,438.5343,441.2204,441.3607,426.6759
Job_P032_R05.odb,32,5,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.6913,427.1271,437.7908,442.6254,441.2842,445.2034,458.1009,444.5043,445.1898,471.0389,504.5578,499.4805,491.8897,456.5848,462.6469,431.6177,439.5486,451.3024,432.6547,438.664,440.0731,440.2025,425.5656
Job_P032_R06.odb,32,6,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,445.322,428.5075,440.1093,442.8479,440.8021,446.7043,457.654,442.1626,443.5087,469.1575,503.5873,499.0387,492.6827,458.3209,463.778,433.568,441.3711,451.9018,433.9959,439.5854,441.7258,441.4805,426.46
Job_P032_R07.odb,32,7,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,443.1485,425.8482,437.9687,442.2608,442.529,448.6902,460.2039,446.0551,444.6112,470.877,500.8819,498.2971,489.4251,457.7415,463.1399,432.7536,442.0557,453.3601,436.228,441.8332,443.9926,444.1411,426.9345
Job_P032_R08.odb,32,8,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.7076,427.6358,438.2801,443.6185,442.5819,445.0659,460.0878,444.946,446.1996,472.1649,504.3677,498.5203,492.5912,455.5973,461.5743,430.2937,439.9926,449.701,432.6112,437.6316,441.3877,440.6439,425.2195
Job_P032_R09.odb,32,9,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.3622,427.6286,438.3871,442.2405,440.5628,446.9434,457.4132,442.3728,444.456,469.8353,504.2844,500.2922,492.6208,459.3218,465.4397,433.5388,441.464,452.2961,434.2684,439.1736,440.3178,440.3375,426.9667
Job_P032_R10.odb,32,10,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,443.194,427.9696,438.4017,444.0545,444.3824,447.6567,459.6527,445.4784,445.8296,470.4191,502.6385,496.8228,491.679,455.1922,461.2159,429.4236,438.4787,449.9796,433.9768,440.307,443.1454,442.8528,426.7875
Job_P032_R11.odb,32,11,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,443.5979,427.7212,439.6164,442.6097,442.9117,447.8051,458.6453,444.9487,444.34,469.9404,502.933,499.5272,492.6071,456.8704,462.3555,431.1167,440.6751,451.2094,432.9806,440.0584,441.2654,441.6966,427.7879
Job_P032_R12.odb,32,12,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.9491,428.495,439.498,443.0721,442.5817,444.0593,460.4148,446.6233,447.6232,473.7054,506.1043,499.4128,491.6916,456.6806,464.2778,431.1245,441.4262,451.9225,433.7619,438.2135,441.1353,440.6365,423.4172
Job_P032_R13.odb,32,13,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,442.436,424.6398,436.2342,438.9155,438.7744,447.5933,456.8574,441.9651,442.6482,469.0645,504.1002,501.4502,495.1659,460.0323,465.23,434.5964,441.6593,452.2909,433.2097,439.1453,440.3216,439.4619,425.711
Job_P032_R14.odb,32,14,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,445.08,427.6809,435.6505,440.335,440.0383,444.4258,458.5641,445.1295,446.8634,474.8319,504.8092,500.99,491.9531,460.4949,464.6913,434.7724,442.5572,454.6409,435.2662,438.9866,441.6717,439.3712,423.2126
Job_P032_R15.odb,32,15,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,442.1633,423.5476,433.464,437.2808,438.5551,444.9619,458.1783,445.5222,447.2071,473.7353,503.9131,502.7307,490.9912,461.6252,465.9956,436.5588,444.3109,455.1583,436.6946,440.0353,440.4835,439.3047,422.4642
Job_P032_R16.odb,32,16,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,444.7795,427.405,438.1822,441.5502,441.5968,446.7153,460.7836,446.7915,447.9125,473.3614,502.7734,498.294,488.719,457.9828,463.7559,432.7164,443.0683,452.8916,435.676,441.0146,442.6557,442.0587,425.0371
Job_P032_R17.odb,32,17,-8.319033332892918,-6.216422963870662,-6.0454747514984515,0.8559305129832993,208.91142656724745,4.864754856115969,442.8637,426.4135,437.9978,441.4501,440.9971,446.3811,458.3655,445.2842,445.689,471.7662,504.1215,499.7348,492.2567,457.0966,462.5271,433.6088,441.8012,452.7031,434.2573,440.1963,441.1138,440.8395,426.1415
